d;x;y;z;z_lisse;pente;x_prime_lisse;y_prime_lisse;x_seconde_lisse;y_seconde_lisse;courbure
768;54.65;38.79;6.16;6.16;-0.5;-0.985;0.165833333;0.015584416;0.048896104;-0.050920693
769;53.67;38.98;6.15;6.15;-0.5;-0.945833333;0.311666667;0.016493506;0.053311688;-0.056260341
770;52.76;39.41;6.15;6.15;-0.5;-0.898333333;0.445;0.016277056;0.048982684;-0.050862002
771;51.86;39.83;6.14;6.14;-0.5;-0.904166667;0.419166667;0.017056277;0.044112554;-0.047517091
772;50.95;40.25;6.14;6.14;-0.6;-0.913333333;0.416666667;0.017683983;0.036731602;-0.040443093
773;50.04;40.67;6.13;6.13;-0.9;-0.9;0.43;0.018030303;0.030670996;-0.035629142
774;49.16;41.13;6.12;6.12;-1.0;-0.8475;0.524166667;0.018982684;0.033181818;-0.038474557
775;48.34;41.71;6.11;6.11;-1.0;-0.815833333;0.584166667;0.016363636;0.028008658;-0.032080039
776;47.52;42.28;6.1;6.10;-1.0;-0.814166667;0.574166667;0.011428571;0.018852814;-0.022158907
777;46.71;42.86;6.09;6.09;-0.9;-0.814166667;0.581666667;0.018874459;0.021969697;-0.028813608
778;45.89;43.44;6.08;6.08;-0.6;-0.8225;0.573333333;0.031341991;0.031883117;-0.043849656
779;45.07;44.01;6.08;6.08;-0.6;-0.8275;0.560833333;0.043722944;0.04508658;-0.061896311
780;44.27;44.6;6.07;6.07;-0.9;-0.6925;0.7025;0.048160173;0.0495671;-0.071007474
781;43.68;45.41;6.06;6.06;-1.0;-0.578333333;0.8225;0.043419913;0.044155844;-0.060254948
782;43.08;46.21;6.05;6.05;-1.0;-0.595833333;0.804166667;0.035519481;0.033701299;-0.04852006
783;42.49;47.02;6.04;6.04;-1.0;-0.589166667;0.811666667;0.0304329;0.023181818;-0.03802119
784;41.9;47.83;6.03;6.03;-1.0;-0.5975;0.8;0.028593074;0.016493506;-0.032876856
785;41.31;48.63;6.02;6.02;-1.0;-0.551666667;0.825;0.034307359;0.020627706;-0.040595504
786;40.81;49.49;6.01;6.01;-1.1;-0.451666667;0.890833333;0.033506494;0.01995671;-0.039003582
787;40.39;50.4;6;6.00;-1.4;-0.418333333;0.908333333;0.026450216;0.016341991;-0.03085867
788;39.96;51.3;5.98;5.98;-1.4;-0.431666667;0.905;0.019242424;0.011298701;-0.022113598
789;39.53;52.21;5.97;5.97;-1.1;-0.424166667;0.905;0.013246753;0.006125541;-0.014609734
790;39.11;53.11;5.96;5.96;-1.0;-0.43;0.9025;0.012813853;0.00547619;-0.01393167
791;38.68;54.02;5.95;5.95;-1.5;-0.395833333;0.920833333;0.0145671;0.006277056;-0.015789041
792;38.32;54.95;5.93;5.93;-2.0;-0.354166667;0.930833333;0.012878788;0.005238095;-0.014013401
793;37.96;55.88;5.91;5.91;-2.4;-0.36;0.935833333;0.008939394;0.003549784;-0.009566343
794;37.6;56.82;5.88;5.88;-2.6;-0.36;0.935833333;0.003636364;0.001601732;-0.003947729
795;37.24;57.75;5.86;5.86;-2.5;-0.36;0.929166667;-0.000757576;0.00017316;0.000648421
796;36.88;58.68;5.83;5.83;-1.8;-0.359166667;0.929166667;-0.000584416;-0.00017316;0.000612223
797;36.52;59.61;5.82;5.82;-0.7;-0.365833333;0.935833333;-0.00021645;-0.00038961;0.000340174
798;36.15;60.55;5.82;5.82;0.0;-0.365833333;0.935833333;0.00021645;0.00038961;-0.000340174
799;35.79;61.48;5.82;5.82;-0.1;-0.359166667;0.929166667;0.000584416;0.00017316;-0.000612223
800;35.43;62.41;5.82;5.82;-0.4;-0.36;0.929166667;0.000757576;-0.00017316;-0.000648421
801;35.07;63.34;5.81;5.81;-0.5;-0.36;0.935833333;4.92151E-16;-0.00038961;0.000139135
802;34.71;64.28;5.81;5.81;0.0;-0.36;0.935833333;-0.000757576;0.00038961;0.000564143
803;34.35;65.21;5.81;5.81;0.4;-0.359166667;0.929166667;-0.000584416;0.00017316;0.000486396
804;33.99;66.14;5.82;5.82;0.5;-0.365833333;0.929166667;-0.00021645;-0.00017316;0.000265587
805;33.62;67.07;5.82;5.82;0.6;-0.365833333;0.935833333;0.00021645;-0.00038961;-5.91731E-05
806;33.26;68.01;5.83;5.83;0.9;-0.359166667;0.935833333;0.000584416;0.00038961;-0.00068195
807;32.9;68.94;5.84;5.84;1.0;-0.36;0.929166667;0.000757576;0.00017316;-0.000774426
808;32.54;69.87;5.85;5.85;0.5;-0.36;0.929166667;0.000606061;-0.00017316;-0.000506136
809;32.18;70.8;5.85;5.85;-0.6;-0.36;0.935833333;-0.000606061;-0.00038961;0.000701756
810;31.82;71.74;5.84;5.84;-1.8;-0.36;0.935833333;-0.000757576;0.00038961;0.000564143
811;31.46;72.67;5.81;5.81;-2.5;-0.359166667;0.929166667;-0.000584416;0.00017316;0.000486396
812;31.1;73.6;5.79;5.79;-2.7;-0.365833333;0.929166667;-0.00021645;-0.00017316;0.000265587
813;30.73;74.53;5.76;5.76;-2.9;-0.365833333;0.935833333;0.007489177;0.002034632;-0.007642435
814;30.37;75.47;5.73;5.73;-2.9;-0.359166667;0.935833333;0.019978355;0.005844156;-0.020647074
815;30.01;76.4;5.7;5.70;-2.6;-0.37;0.925833333;0.031558442;0.008571429;-0.032679669
816;29.65;77.33;5.68;5.68;-2.6;-0.304166667;0.949166667;0.037683983;0.010454545;-0.039335036
817;29.41;78.3;5.65;5.65;-2.7;-0.205833333;0.978333333;0.035541126;0.010108225;-0.036879141
818;29.22;79.28;5.62;5.62;-2.6;-0.180833333;0.98;0.037207792;0.009199134;-0.038525153
819;29.04;80.26;5.6;5.60;-2.8;-0.178333333;0.985833333;0.038484848;0.006731602;-0.038925625
820;28.86;81.25;5.57;5.57;-2.5;-0.199166667;0.984166667;0.038073593;0.004285714;-0.037854835
821;28.67;82.23;5.54;5.55;-1.0;-0.1075;0.989166667;0.039350649;0.003744589;-0.039923838
822;28.65;83.23;5.55;5.55;0.7;0.004166667;1.001666667;0.037900433;0.002532468;-0.037762934
823;28.65;84.23;5.56;5.56;1.2;0.001666667;1;0.043290043;-0.000454545;-0.04329062
824;28.65;85.23;5.57;5.57;0.9;-0.0025;1.000833333;0.048116883;-0.003463203;-0.048027703
825;28.65;86.23;5.58;5.58;0.6;-0.0025;0.996666667;0.049372294;-0.006060606;-0.049687323
826;28.68;87.22;5.58;5.58;0.5;0.136666667;0.979166667;0.051883117;-0.006277056;-0.053458468
827;28.92;88.19;5.59;5.59;0.3;0.263333333;0.968333333;0.049458874;-0.006471861;-0.04907967
828;29.17;89.16;5.59;5.59;0.3;0.245833333;0.97;0.05008658;-0.01030303;-0.051014694
829;29.41;90.13;5.59;5.59;0.4;0.233333333;0.971666667;0.048961039;-0.01525974;-0.051243483
830;29.65;91.1;5.6;5.60;0.5;0.260833333;0.965833333;0.046904762;-0.018722944;-0.050120475
831;29.96;92.05;5.6;5.60;0.0;0.400833333;0.914166667;0.052705628;-0.021450216;-0.057090431
832;30.44;92.93;5.6;5.60;-0.4;0.495;0.868333333;0.052077922;-0.023095238;-0.056735858
833;30.92;93.8;5.59;5.59;-0.5;0.469166667;0.876666667;0.042987013;-0.021233766;-0.04846945
834;31.39;94.68;5.59;5.59;-0.5;0.501666667;0.869166667;0.02995671;-0.016580087;-0.03399137
835;31.93;95.53;5.58;5.58;-0.5;0.560833333;0.826666667;0.023160173;-0.014220779;-0.027206404
836;32.5;96.34;5.58;5.58;-0.5;0.571666667;0.811666667;0.023549784;-0.0145671;-0.028045463
837;33.07;97.16;5.57;5.57;-0.5;0.570833333;0.824166667;0.020238095;-0.013722944;-0.02432669
838;33.65;97.98;5.57;5.57;-0.5;0.605833333;0.8;0.014588745;-0.01047619;-0.017829372
839;34.28;98.76;5.56;5.56;-0.5;0.634166667;0.7775;0.011103896;-0.008376623;-0.01380701
840;34.91;99.54;5.56;5.56;-0.5;0.63;0.774166667;0.007424242;-0.006428571;-0.009853209
841;35.54;100.31;5.55;5.55;-0.5;0.63;0.775;0.003030303;-0.003398268;-0.004506113
842;36.17;101.09;5.55;5.55;-0.5;0.63;0.775;0.000606061;-0.00038961;-0.000717815
843;36.8;101.86;5.54;5.54;-0.5;0.63;0.775;0.000757576;-0.00021645;-0.000726179
844;37.43;102.64;5.54;5.54;-0.5;0.629166667;0.775;0.000584416;0.00021645;-0.000318421
845;38.06;103.41;5.53;5.53;-0.5;0.635833333;0.775;0.00021645;0.00038961;7.9393E-05
846;38.7;104.19;5.53;5.53;-0.7;0.635833333;0.775;-0.00021645;0.000367965;0.000398774
847;39.33;104.96;5.52;5.52;-0.7;0.629166667;0.774166667;-0.000584416;0.00021645;0.000592896
848;39.96;105.74;5.51;5.51;-0.7;0.63;0.781666667;-0.000757576;0;0.000585221
849;40.59;106.52;5.51;5.51;-0.5;0.63;0.774166667;-0.000606061;-0.00021645;0.000334717
850;41.22;107.29;5.5;5.50;-0.5;0.63;0.775;0.000606061;-0.000367965;-0.000704128
851;41.85;108.07;5.5;5.50;-0.5;0.63;0.775;-0.000454545;0.000822511;0.000873696
852;42.48;108.84;5.49;5.49;-0.5;0.629166667;0.775;-0.003354978;0.003116883;0.004585366
853;43.11;109.62;5.49;5.49;-0.5;0.6375;0.773333333;-0.005800866;0.00487013;0.007540315
854;43.75;110.39;5.48;5.48;-0.5;0.6275;0.784166667;-0.007077922;0.00530303;0.008763656
855;44.36;111.19;5.48;5.48;-0.5;0.596666667;0.8025;-0.007467532;0.005692641;0.009389059
856;44.95;111.99;5.47;5.47;-0.5;0.593333333;0.8;-0.005974026;0.004242424;0.007384337
857;45.55;112.79;5.47;5.47;-0.5;0.601666667;0.799166667;-0.003787879;0.002402597;0.004468217
858;46.15;113.59;5.46;5.46;-0.5;0.594166667;0.805833333;-0.000822511;0.00021645;0.000788572
859;46.74;114.4;5.46;5.46;-0.5;0.595;0.805833333;0.000238095;0.00038961;3.97507E-05
860;47.34;115.2;5.45;5.45;-0.5;0.595;0.799166667;-0.000238095;0.00017316;0.000296553
861;47.93;116;5.45;5.45;-0.5;0.594166667;0.799166667;0.00021645;-0.00017316;-0.000279336
862;48.53;116.8;5.44;5.44;0.1;0.601666667;0.805833333;0.000606061;0.00021645;-0.00035213
863;49.13;117.61;5.45;5.45;0.9;0.594166667;0.805833333;-6.49351E-05;0.000541126;0.000372503
864;49.72;118.41;5.46;5.46;1.6;0.594166667;0.798333333;6.49351E-05;-2.9529E-15;-5.25978E-05
865;50.32;119.21;5.48;5.48;1.9;0.601666667;0.805833333;4.92151E-16;-0.000541126;-0.000320102
866;50.92;120.02;5.5;5.50;1.4;0.594166667;0.805833333;-6.49351E-05;-0.000822511;-0.000434814
867;51.51;120.82;5.51;5.51;0.0;0.594166667;0.799166667;6.49351E-05;2.1645E-05;-3.95242E-05
868;52.11;121.62;5.5;5.50;-0.7;0.601666667;0.8;-4.92151E-16;0;3.92541E-16
869;52.71;122.42;5.49;5.49;-0.7;0.594166667;0.799166667;0.000541126;-2.1645E-05;-0.000450911
870;53.3;123.22;5.49;5.49;-0.6;0.594166667;0.805833333;0.00021645;0.00021645;-4.56508E-05
871;53.9;124.03;5.48;5.48;-0.7;0.600833333;0.805833333;-0.00017316;-0.00021645;9.34207E-06
872;54.5;124.83;5.47;5.47;-0.5;0.600833333;0.799166667;0.00017316;2.1645E-05;-0.000125441
873;55.1;125.63;5.47;5.47;-0.7;0.594166667;0.8;0.00038961;9.84302E-16;-0.000314974
874;55.69;126.43;5.46;5.46;-2.1;0.594166667;0.799166667;-0.00038961;-2.1645E-05;0.000302258
875;56.29;127.23;5.43;5.43;-3.0;0.600833333;0.805833333;-0.00017316;0.00021645;0.00026545
876;56.89;128.04;5.39;5.40;-2.1;0.600833333;0.805833333;0.00017316;-0.00021645;-0.00026545
877;57.49;128.84;5.39;5.38;-0.8;0.594166667;0.799166667;0.00038961;-0.000584416;-0.000666888
878;58.08;129.64;5.38;5.38;-0.2;0.594166667;0.8;-0.00038961;-0.000151515;0.000224
879;58.68;130.44;5.38;5.38;-0.3;0.600833333;0.8;-0.00017316;0.000151515;0.000229219
880;59.28;131.24;5.38;5.38;-0.4;0.600833333;0.799166667;0.00017316;0.000584416;0.000212859
881;59.88;132.04;5.37;5.37;-0.4;0.594166667;0.805833333;0.00038961;0.00021645;-0.000184688
882;60.47;132.85;5.37;5.37;-0.3;0.594166667;0.805833333;-0.00038961;-0.00021645;0.000184688
883;61.07;133.65;5.37;5.37;-0.3;0.600833333;0.799166667;-0.002597403;0.001233766;0.002818449
884;61.67;134.45;5.36;5.36;-0.5;0.600833333;0.8;-0.005281385;0.003939394;0.006582145
885;62.27;135.25;5.36;5.36;-0.5;0.5975;0.7975;-0.008008658;0.005995671;0.010074729
886;62.86;136.05;5.35;5.35;-0.5;0.574166667;0.814166667;-0.009199134;0.007077922;0.011684129
887;63.42;136.88;5.35;5.35;-0.7;0.558333333;0.838333333;-0.008398268;0.006060606;0.010201111
888;63.98;137.72;5.34;5.34;-0.7;0.554166667;0.835833333;-0.005670996;0.003874459;0.006828451
889;64.53;138.55;5.33;5.33;-0.7;0.555;0.829166667;-0.002792208;0.001839827;0.003358743
890;65.09;139.38;5.33;5.33;-0.5;0.555;0.83;-0.000995671;-1.9686E-15;0.000830233
891;65.64;140.21;5.32;5.32;-0.5;0.555;0.829166667;-0.000367965;-2.1645E-05;0.000295062
892;66.2;141.04;5.32;5.32;-0.5;0.555833333;0.835833333;-0.00021645;0.00021645;0.000297839
893;66.75;141.88;5.31;5.31;-0.3;0.548333333;0.835833333;0;-0.00021645;-0.000118814
894;67.3;142.71;5.31;5.31;-0.3;0.555833333;0.829166667;0.00021645;2.1645E-05;-0.000168333
895;67.86;143.54;5.31;5.31;-0.4;0.555;0.83;0.000367965;3.93721E-15;-0.000306825
896;68.41;144.37;5.3;5.30;-0.4;0.555;0.829166667;0.00038961;-2.1645E-05;-0.000337318
897;68.97;145.2;5.3;5.30;-0.1;0.555;0.835833333;0.00021645;0.00021645;-6.01858E-05
898;69.52;146.04;5.3;5.30;0.0;0.555;0.835833333;-0.00021645;-0.00021645;6.01858E-05
899;70.08;146.87;5.3;5.30;-0.5;0.555;0.829166667;0.00021645;2.1645E-05;-0.000168586
900;70.63;147.7;5.29;5.29;-0.9;0.555;0.83;-0.000822511;0.000606061;0.001023766
901;71.19;148.53;5.28;5.28;-1.0;0.555;0.829166667;-0.001753247;0.001341991;0.002213322
902;71.74;149.36;5.27;5.27;-1.0;0.555833333;0.835;-0.002922078;0.002164502;0.003609549
903;72.3;150.2;5.26;5.26;-1.0;0.550833333;0.840833333;-0.003138528;0.001948052;0.003654769
904;72.84;151.04;5.25;5.25;-0.9;0.538333333;0.84;-0.002532468;0.001363636;0.002881209
905;73.38;151.88;5.24;5.24;-0.6;0.54;0.84;-0.001363636;0.000606061;0.001478934
906;73.92;152.72;5.24;5.24;-0.5;0.539166667;0.84;-0.000627706;-1.9686E-15;0.000530212
907;74.46;153.56;5.23;5.23;-0.5;0.545833333;0.84;0.00021645;-3.93721E-15;-0.000180859
908;75.01;154.4;5.23;5.23;-0.5;0.545833333;0.84;-0.00021645;1.9686E-15;0.000180859
909;75.55;155.24;5.22;5.22;-0.5;0.539166667;0.84;-0.000584416;0;0.000493646
910;76.09;156.08;5.22;5.22;-0.5;0.54;0.84;-0.000757576;3.93721E-15;0.000639046
911;76.63;156.92;5.21;5.21;-0.5;0.54;0.84;0;-3.93721E-15;-2.13505E-15
912;77.17;157.76;5.21;5.21;-0.5;0.54;0.84;0.000757576;0.000606061;-0.000310394
913;77.71;158.6;5.2;5.20;-0.5;0.539166667;0.84;0.000584416;0.000757576;-8.29091E-05
914;78.25;159.44;5.2;5.20;-0.5;0.545833333;0.839166667;0.00021645;0.000584416;0.000136917
915;78.8;160.28;5.19;5.19;-0.5;0.545833333;0.845833333;-0.00021645;0.00021645;0.000295286
916;79.34;161.13;5.19;5.19;-0.5;0.539166667;0.845833333;-0.000584416;-0.00021645;0.000374167
917;79.88;161.97;5.18;5.18;-0.5;0.54;0.839166667;-0.000151515;-0.000584416;-0.000189631
918;80.42;162.81;5.18;5.18;-0.5;0.54;0.84;0.000151515;-0.000757576;-0.000538624
919;80.96;163.65;5.17;5.17;-0.5;0.539166667;0.84;0.000584416;-0.000606061;-0.000822235
920;81.5;164.49;5.17;5.17;-0.5;0.545833333;0.84;0.00021645;1.9686E-15;-0.000180859
921;82.05;165.33;5.16;5.16;-0.5;0.545833333;0.84;-0.000822511;0.000606061;0.001016325
922;82.59;166.17;5.16;5.16;-0.5;0.539166667;0.84;-0.001341991;0.000757576;0.001544294
923;83.13;167.01;5.15;5.15;-0.5;0.540833333;0.839166667;-0.001948052;0.001190476;0.00228991
924;83.67;167.85;5.15;5.15;-0.5;0.534166667;0.845833333;-0.001580087;0.000974026;0.001854645
925;84.2;168.7;5.14;5.14;-0.5;0.535;0.845;-0.000974026;0.000974026;0.001343652
926;84.74;169.54;5.14;5.14;-0.5;0.535;0.845;-0.00038961;0.00038961;0.000537461
927;85.27;170.39;5.13;5.13;-0.5;0.535;0.845;-0.00021645;0.00021645;0.000298589
928;85.81;171.23;5.13;5.13;-0.5;0.535;0.845;-0.00038961;-0.00021645;0.00021334
929;86.34;172.08;5.12;5.12;-0.5;0.535;0.845;-0.000367965;0.00021645;0.000426572
930;86.88;172.92;5.12;5.12;-0.5;0.535833333;0.845;-0.00021645;-0.00021645;6.68047E-05
931;87.41;173.77;5.11;5.11;-0.5;0.528333333;0.845;9.84302E-16;0.00021645;0.000115541
932;87.94;174.61;5.11;5.11;-0.5;0.535833333;0.845;0.00021645;-0.00021645;-0.00029837
933;88.48;175.46;5.1;5.10;-0.5;0.535;0.845;0.000367965;0.00021645;-0.000195057
934;89.01;176.3;5.1;5.10;-0.5;0.535;0.845;0.00038961;-0.00021645;-0.000444855
935;89.55;177.15;5.09;5.09;-0.3;0.535;0.845;0.00021645;0.00021645;-6.70744E-05
936;90.08;177.99;5.09;5.09;-0.3;0.535;0.845;-0.00021645;0.00038961;0.000391195
937;90.62;178.84;5.09;5.09;-0.4;0.535;0.845;-0.00038961;0.000367965;0.000525885
938;91.15;179.68;5.08;5.08;-0.4;0.535;0.844166667;-0.000367965;0.00021645;0.000427167
939;91.69;180.53;5.08;5.08;-0.3;0.535833333;0.851666667;-0.00021645;0;0.000180953
940;92.22;181.38;5.08;5.08;-0.4;0.528333333;0.844166667;0;-0.00021645;-0.000115787
941;92.75;182.22;5.07;5.07;-0.4;0.535833333;0.845;0.00021645;-0.000367965;-0.000379418
942;93.29;183.07;5.07;5.07;-0.1;0.535;0.845;0.000367965;-0.00038961;-0.000519178
943;93.82;183.91;5.07;5.07;0.0;0.535;0.845;0.00038961;-0.00021645;-0.000444855
944;94.36;184.76;5.07;5.07;-0.5;0.535;0.845;-0.00038961;0.00021645;0.000444855
945;94.89;185.6;5.06;5.06;-0.8;0.535;0.845;-0.000974026;0.00038961;0.001031107
946;95.43;186.45;5.05;5.05;-0.7;0.535833333;0.845;-0.001580087;0.000974026;0.001853911
947;95.96;187.29;5.05;5.05;-0.5;0.529166667;0.844166667;-0.001948052;0.000974026;0.002183987
948;96.49;188.14;5.04;5.04;-0.5;0.530833333;0.850833333;-0.001341991;0.001190476;0.001758694
949;97.02;188.99;5.04;5.04;-0.5;0.524166667;0.85;-0.001428571;0.000757576;0.00161805
950;97.54;189.84;5.03;5.03;-0.5;0.524166667;0.85;-0.000541126;0.000606061;0.000780851
951;98.07;190.69;5.03;5.03;-0.5;0.531666667;0.85;0;-3.93721E-15;-2.07715E-15
952;98.6;191.54;5.02;5.02;-0.5;0.524166667;0.85;-6.49351E-05;3.93721E-15;5.54232E-05
953;99.12;192.39;5.02;5.02;-0.7;0.524166667;0.85;6.49351E-05;0;-5.54232E-05
954;99.65;193.24;5.01;5.01;-0.7;0.531666667;0.85;9.84302E-16;-1.9686E-15;-1.86879E-15
955;100.18;194.09;5;5.00;-0.6;0.524166667;0.85;-6.49351E-05;1.9686E-15;5.54232E-05
956;100.7;194.94;5;5.00;-0.6;0.524166667;0.85;6.49351E-05;-3.93721E-15;-5.54232E-05
957;101.23;195.79;4.99;4.99;-0.7;0.531666667;0.85;-0.000606061;3.93721E-15;0.000511183
958;101.76;196.64;4.98;4.98;-0.7;0.524166667;0.85;-0.00021645;0;0.000184744
959;102.28;197.49;4.98;4.98;-0.5;0.525;0.85;-0.002186147;0.001212121;0.002501621
960;102.81;198.34;4.97;4.97;-0.5;0.525;0.85;-0.005692641;0.003333333;0.006607319
961;103.33;199.19;4.97;4.97;-0.7;0.5275;0.848333333;-0.008181818;0.00525974;0.00974573
962;103.86;200.04;4.96;4.96;-0.7;0.511666667;0.859166667;-0.009415584;0.005670996;0.010991708
963;104.35;200.91;4.95;4.95;-0.6;0.481666667;0.876666667;-0.009199134;0.00530303;0.010610157
964;104.83;201.79;4.95;4.95;-0.6;0.479166667;0.881666667;-0.006796537;0.004090909;0.007870471
965;105.31;202.67;4.94;4.94;-0.7;0.48;0.874166667;-0.003181818;0.002359307;0.003946019
966;105.79;203.54;4.93;4.93;-0.6;0.48;0.874166667;0.000151515;0.00021645;-2.87877E-05
967;106.27;204.42;4.93;4.93;-0.6;0.479166667;0.880833333;0.000584416;-0.00017316;-0.000592876
968;106.75;205.3;4.92;4.92;-0.7;0.485833333;0.880833333;0.00021645;0.00017316;-0.000104656
969;107.24;206.18;4.91;4.91;-0.6;0.485833333;0.874166667;-0.001428571;0.00038961;0.001437661
970;107.72;207.05;4.91;4.91;-0.6;0.479166667;0.874166667;-0.005735931;0.002034632;0.006045512
971;108.2;207.93;4.9;4.90;-0.8;0.481666667;0.880833333;-0.009502165;0.004069264;0.010209095
972;108.68;208.81;4.89;4.89;-0.5;0.473333333;0.8775;-0.011363636;0.005844156;0.012852348
973;109.14;209.69;4.89;4.89;0.0;0.4375;0.895833333;-0.010606061;0.005909091;0.012197496
974;109.56;210.6;4.89;4.89;-0.1;0.421666667;0.906666667;-0.008961039;0.004264069;0.009924966
975;109.99;211.5;4.89;4.89;-0.4;0.430833333;0.905;-0.00547619;0.002965368;0.006190375
976;110.42;212.41;4.88;4.88;-0.4;0.430833333;0.905833333;-0.001645022;0.000995671;0.001901511
977;110.85;213.31;4.88;4.88;-0.1;0.424166667;0.898333333;-0.00021645;3.93721E-15;0.000198323
978;111.27;214.21;4.88;4.88;-0.1;0.424166667;0.905833333;-0.000541126;0.00021645;0.000581587
979;111.7;215.12;4.88;4.88;-0.4;0.431666667;0.905;-9.84302E-16;0.000367965;0.00015757
980;112.13;216.02;4.87;4.87;-0.4;0.424166667;0.905;0.000541126;0.00038961;-0.000324974
981;112.55;216.93;4.87;4.87;-0.1;0.424166667;0.905;-0.002207792;0.000822511;0.002350662
982;112.98;217.83;4.87;4.87;0.0;0.430833333;0.905;-0.008051948;0.002965368;0.008505297
983;113.41;218.74;4.87;4.87;-0.5;0.434166667;0.904166667;-0.012467532;0.00504329;0.013341738
984;113.84;219.64;4.86;4.86;-0.9;0.4075;0.9075;-0.01530303;0.006277056;0.016705008
985;114.22;220.56;4.85;4.85;-1.1;0.36;0.9325;-0.01504329;0.006277056;0.016308244
986;114.57;221.5;4.84;4.84;-0.9;0.353333333;0.935833333;-0.011688312;0.00504329;0.012708292
987;114.93;222.43;4.83;4.83;-0.6;0.355;0.935;-0.006147186;0.002965368;0.006797775
988;115.28;223.37;4.83;4.83;-0.6;0.355;0.935;-0.001428571;0.000822511;0.001627095
989;115.64;224.3;4.82;4.82;-0.9;0.355;0.935;0.00021645;-0.00021645;-0.000279116
990;115.99;225.24;4.81;4.81;-1.1;0.355;0.935;-0.00021645;0.00021645;0.000279116
991;116.35;226.17;4.8;4.80;-0.9;0.355;0.935;0.00021645;-0.00021645;-0.000279116
992;116.7;227.11;4.79;4.79;-0.5;0.355;0.935;-0.00021645;0.00021645;0.000279116
993;117.06;228.04;4.79;4.79;-0.1;0.355;0.935;0.00021645;-0.00021645;-0.000279116
994;117.41;228.98;4.79;4.79;0.0;0.355;0.935;0.00038961;0.00021645;-0.000287338
995;117.77;229.91;4.79;4.79;0.0;0.355;0.935;0.000367965;-0.00021645;-0.00042073
996;118.12;230.85;4.79;4.79;0.0;0.354166667;0.935;0.00021645;-0.00038961;-0.000340542
997;118.48;231.78;4.79;4.79;0.0;0.361666667;0.935;-0.000606061;-0.000367965;0.000430336
998;118.84;232.72;4.79;4.79;0.0;0.354166667;0.935833333;-0.001580087;0.00038961;0.001613735
999;119.19;233.65;4.79;4.79;0.0;0.355833333;0.928333333;-0.001709957;0.000757576;0.001889709
1000;119.55;234.58;4.79;4.79;-0.1;0.35;0.935;-0.002402597;0.001406926;0.002752363
1001;119.89;235.52;4.79;4.79;-0.5;0.343333333;0.940833333;-0.001731602;0.000735931;0.001873255
1002;120.24;236.46;4.78;4.78;-0.9;0.351666667;0.94;-0.001363636;0.000606061;0.001478795
1003;120.59;237.4;4.77;4.77;-1.1;0.344166667;0.940833333;-0.000822511;2.1645E-05;0.000777074
1004;120.93;238.34;4.76;4.76;-0.9;0.345;0.934166667;0.000238095;-0.00021645;-0.000300837
1005;121.28;239.27;4.75;4.75;-0.6;0.345;0.934166667;-0.000238095;0.00021645;0.000300837
1006;121.62;240.21;4.75;4.75;-0.6;0.344166667;0.940833333;0.00021645;0.000584416;-2.49367E-06
1007;121.97;241.15;4.74;4.74;-0.9;0.351666667;0.94;0.000606061;0.000151515;-0.000510834
1008;122.32;242.09;4.73;4.73;-0.9;0.344166667;0.94;-6.49351E-05;-0.000151515;8.86521E-06
1009;122.66;243.03;4.72;4.72;-0.6;0.344166667;0.940833333;6.49351E-05;-0.000584416;-0.000260813
1010;123.01;243.97;4.72;4.72;-0.5;0.351666667;0.934166667;-0.000606061;-0.00021645;0.000492748
1011;123.36;244.9;4.71;4.71;-0.4;0.344166667;0.934166667;-0.00021645;0.00021645;0.000280423
1012;123.7;245.84;4.71;4.71;-0.1;0.345;0.940833333;0.000238095;-2.1645E-05;-0.000230027
1013;124.05;246.78;4.71;4.71;0.0;0.345;0.94;-0.000238095;-3.93721E-15;0.000222931
1014;124.39;247.72;4.71;4.71;0.0;0.344166667;0.940833333;0.00021645;2.1645E-05;-0.000195134
1015;124.74;248.66;4.71;4.71;-0.1;0.351666667;0.934166667;0.000606061;-0.00021645;-0.000645825
1016;125.09;249.59;4.71;4.71;-0.5;0.344166667;0.934166667;-6.49351E-05;0.00021645;0.000136976
1017;125.43;250.53;4.7;4.70;-0.8;0.344166667;0.940833333;6.49351E-05;0.000584416;0.000139287
1018;125.78;251.47;4.69;4.69;-0.6;0.351666667;0.94;-0.000606061;0.000151515;0.000616248
1019;126.13;252.41;4.69;4.69;-0.6;0.344166667;0.94;-0.00021645;-0.000151515;0.000150852
1020;126.47;253.35;4.68;4.68;-0.7;0.345;0.940833333;0.000238095;-0.000584416;-0.000422969
1021;126.82;254.29;4.67;4.67;-0.6;0.345;0.934166667;-0.000238095;-0.00021645;0.000149606
1022;127.16;255.22;4.67;4.67;-0.6;0.344166667;0.934166667;0.00021645;0.00021645;-0.000129426
1023;127.51;256.16;4.66;4.66;-0.7;0.351666667;0.940833333;9.84302E-16;0.000584416;0.000202825
1024;127.86;257.1;4.65;4.65;-0.6;0.344166667;0.94;-0.000822511;0.000757576;0.00103072
1025;128.2;258.04;4.65;4.65;-0.6;0.345;0.94;-0.001731602;0.000606061;0.001829588
1026;128.55;258.98;4.64;4.64;-0.7;0.345833333;0.94;-0.002337662;0;0.002186895
1027;128.89;259.92;4.63;4.63;-0.6;0.34;0.94;-0.001774892;3.93721E-15;0.001670402
1028;129.23;260.86;4.63;4.63;-0.6;0.334166667;0.94;-0.001580087;3.93721E-15;0.001495888
